Date,Closing Price
1998-10-16,28.678
1998-10-19,28.143
1998-10-20,28.773
1998-10-21,28.396
1998-10-22,26.961
1998-10-23,26.778
1998-10-26,26.755
1998-10-27,26.141
1998-10-28,26.471
1998-10-29,27.312
1998-10-30,26.92
1998-11-02,27.076
1998-11-03,27.439
1998-11-04,27.055
1998-11-05,27.383
1998-11-06,27.625
1998-11-09,27.055
1998-11-10,26.352
1998-11-11,26.402
1998-11-12,27.36
1998-11-13,27.383
1998-11-16,26.85
1998-11-17,26.52
1998-11-18,26.567
1998-11-19,26.258
1998-11-20,27.055
1998-11-23,27.076
1998-11-24,27.312
1998-11-25,27.312
1998-11-27,27.957
1998-11-30,28.193
1998-12-01,26.92
1998-12-02,26.778
1998-12-03,26.52
1998-12-04,26.872
1998-12-07,27.439
1998-12-08,27.507
1998-12-09,27.791
1998-12-10,27.72
1998-12-11,28.05
1998-12-14,27.979
1998-12-15,27.814
1998-12-16,28.396
1998-12-17,28.143
1998-12-18,28.539
1998-12-21,28.122
1998-12-22,28.168
1998-12-23,28.215
1998-12-24,28.05
1998-12-28,28.004
1998-12-29,28.419
1998-12-30,28.05
1998-12-31,27.486
1999-01-04,27.288
1999-01-05,27.055
1999-01-06,28.143
1999-01-07,28.099
1999-01-08,27.932
1999-01-11,26.778
1999-01-12,26.591
1999-01-13,26.496
1999-01-14,26.216
1999-01-15,26.709
1999-01-19,26.709
1999-01-20,26.685
1999-01-21,26.731
1999-01-22,26.825
1999-01-25,27.055
1999-01-26,27.15
1999-01-27,26.685
1999-01-28,26.685
1999-01-29,26.402
1999-02-01,26.165
1999-02-02,25.816
1999-02-03,26.449
1999-02-04,26.236
1999-02-05,26.944
1999-02-08,27.312
1999-02-09,27.123
1999-02-10,27.266
1999-02-11,26.449
1999-02-12,26.097
1999-02-16,25.764
1999-02-17,25.79
1999-02-18,25.882
1999-02-19,25.739
1999-02-22,25.632
1999-02-23,25.468
1999-02-24,25.508
1999-02-25,25.303
1999-02-26,25.02
1999-03-01,24.492
1999-03-02,24.353
1999-03-03,24.682
1999-03-04,25.489
1999-03-05,26.191
1999-03-08,26.661
1999-03-09,26.284
1999-03-10,27.557
1999-03-11,28.099
1999-03-12,27.791
1999-03-15,27.698
1999-03-16,27.486
1999-03-17,27.957
1999-03-18,28.074
1999-03-19,27.463
1999-03-22,27.72
1999-03-23,27.337
1999-03-24,26.661
1999-03-25,26.85
1999-03-26,26.896
1999-03-29,27.439
1999-03-30,26.804
1999-03-31,26.52
1999-04-01,26.352
1999-04-05,27.123
1999-04-06,27.312
1999-04-07,27.507
1999-04-08,27.91
1999-04-09,28.074
1999-04-12,28.35
1999-04-13,28.261
1999-04-14,27.886
1999-04-15,29.149
1999-04-16,30.045
1999-04-19,30.915
1999-04-20,30.351
1999-04-21,29.48
1999-04-22,29.66
1999-04-23,29.433
1999-04-26,29.197
1999-04-27,29.409
1999-04-28,30.634
1999-04-29,31.756
1999-04-30,31.213
1999-05-03,32.344
1999-05-04,32.485
1999-05-05,31.875
1999-05-06,30.956
1999-05-07,31.168
1999-05-10,30.956
1999-05-11,30.681
1999-05-12,29.705
1999-05-13,29.832
1999-05-14,29.597
1999-05-17,29.684
1999-05-18,29.22
1999-05-19,29.573
1999-05-20,30.067
1999-05-21,31.095
1999-05-24,29.927
1999-05-25,30.138
1999-05-26,30.797
1999-05-27,29.612
1999-05-28,30.022
1999-06-01,29.597
1999-06-02,30.163
1999-06-03,30.045
1999-06-04,30.327
1999-06-07,30.397
1999-06-08,29.996
1999-06-09,30.116
1999-06-10,29.927
1999-06-11,29.66
1999-06-14,30.491
1999-06-15,30.87
1999-06-16,30.281
1999-06-17,30.541
1999-06-18,30.21
1999-06-21,29.409
1999-06-22,28.939
1999-06-23,29.361
1999-06-24,28.748
1999-06-25,28.631
1999-06-28,28.215
1999-06-29,28.939
1999-06-30,28.985
1999-07-01,29.48
1999-07-02,29.88
1999-07-06,30.092
1999-07-07,30.233
1999-07-08,29.927
1999-07-09,29.855
1999-07-12,29.855
1999-07-13,29.48
1999-07-14,29.48
1999-07-15,29.66
1999-07-16,29.81
1999-07-19,29.612
1999-07-20,29.292
1999-07-21,29.361
1999-07-22,29.385
1999-07-23,29.731
1999-07-26,29.313
1999-07-27,29.149
1999-07-28,29.66
1999-07-29,29.268
1999-07-30,29.832
1999-08-02,29.268
1999-08-03,29.612
1999-08-04,30.022
1999-08-05,30.892
1999-08-06,30.21
1999-08-09,30.21
1999-08-10,30.516
1999-08-11,30.948
1999-08-12,30.906
1999-08-13,30.81
1999-08-16,30.81
1999-08-17,30.906
1999-08-18,31.183
1999-08-19,30.906
1999-08-20,31.183
1999-08-23,31.279
1999-08-24,30.838
1999-08-25,31.067
1999-08-26,30.336
1999-08-27,29.957
1999-08-30,29.393
1999-08-31,29.794
1999-09-01,29.582
1999-09-02,29.275
1999-09-03,29.864
1999-09-07,30.029
1999-09-08,30.673
1999-09-09,30.694
1999-09-10,30.383
1999-09-13,29.699
1999-09-14,29.912
1999-09-15,29.181
1999-09-16,29.345
1999-09-17,30.169
1999-09-20,29.535
1999-09-21,28.991
1999-09-22,28.465
1999-09-23,28.261
1999-09-24,28.261
1999-09-27,28.37
1999-09-28,28.215
1999-09-29,28.24
1999-09-30,28.711
1999-10-01,28.193
1999-10-04,27.573
1999-10-05,27.266
1999-10-06,27.957
1999-10-07,27.616
1999-10-08,27.48
1999-10-11,27.72
1999-10-12,27.689
1999-10-13,27.814
1999-10-14,28.099
1999-10-15,27.195
1999-10-18,27.573
1999-10-19,27.743
1999-10-20,28.898
1999-10-21,28.733
1999-10-22,29.04
1999-10-25,27.957
1999-10-26,27.216
1999-10-27,27.098
1999-10-28,27.616
1999-10-29,27.979
1999-11-01,28.24
1999-11-02,28.004
1999-11-03,27.573
1999-11-04,27.573
1999-11-05,26.676
1999-11-08,28.074
1999-11-09,28.614
1999-11-10,28.874
1999-11-11,29.188
1999-11-12,29.597
1999-11-15,29.637
1999-11-17,30.491
1999-11-18,30.804
1999-11-19,30.281
1999-11-22,30.226
1999-11-23,29.637
1999-11-24,30.067
1999-11-26,29.637
1999-11-29,30.163
1999-11-30,30.138
1999-12-01,31.348
1999-12-02,31.183
1999-12-03,31.357
1999-12-06,31.875
1999-12-07,31.875
1999-12-08,31.725
1999-12-09,32.723
1999-12-10,31.466
1999-12-13,31.41
1999-12-14,31.298
1999-12-15,31.559
1999-12-16,31.827
1999-12-17,31.395
1999-12-20,31.126
1999-12-21,30.687
1999-12-22,30.783
1999-12-23,31.85
1999-12-27,31.16
1999-12-28,30.665
1999-12-29,30.856
1999-12-30,30.572
1999-12-31,30.617
2000-01-03,29.753
2000-01-04,29.197
2000-01-05,30.783
2000-01-06,32.36
2000-01-07,32.258
2000-01-10,31.827
2000-01-11,31.928
2000-01-12,31.732
2000-01-13,32.454
2000-01-14,31.827
2000-01-18,32.197
2000-01-19,32.51
2000-01-20,31.802
2000-01-21,32.29
2000-01-24,32.022
2000-01-25,31.954
2000-01-26,31.732
2000-01-27,30.783
2000-01-28,29.974
2000-01-31,31.482
2000-02-01,31.605
2000-02-02,31.85
2000-02-03,31.286
2000-02-04,30.737
2000-02-07,30.681
2000-02-08,29.996
2000-02-09,29.142
2000-02-10,29
2000-02-11,28.224
2000-02-14,29.22
2000-02-15,30.311
2000-02-16,30.562
2000-02-17,29.753
2000-02-18,28.655
2000-02-22,28.829
2000-02-23,28.506
2000-02-24,27.831
2000-02-25,27.141
2000-02-28,28.099
2000-02-29,28.779
2000-03-02,29.417
2000-03-03,28.923
2000-03-06,27.877
2000-03-07,30.562
2000-03-08,30.437
2000-03-09,30.737
2000-03-10,29.44
2000-03-13,29
2000-03-14,29.51
2000-03-15,29.699
2000-03-16,30.486
2000-03-17,29.463
2000-03-20,28.607
2000-03-21,29.417
2000-03-22,28.631
2000-03-23,28.85
2000-03-24,29.51
2000-03-27,29.243
2000-03-28,30.192
2000-03-29,30.76
2000-03-30,30.045
2000-03-31,29.802
2000-04-03,30.76
2000-04-04,31.535
2000-04-05,30.486
2000-04-06,31.238
2000-04-07,30.413
2000-04-10,29.894
2000-04-11,30.342
2000-04-12,30.541
2000-04-13,30.562
2000-04-14,30.092
2000-04-17,28.85
2000-04-18,29.118
2000-04-19,29.59
2000-04-20,30.192
2000-04-24,30.541
2000-04-25,30.948
2000-04-26,30.61
2000-04-27,30.829
2000-04-28,29.676
2000-05-01,29.802
2000-05-02,29.894
2000-05-03,29.604
2000-05-04,30.39
2000-05-05,30.562
2000-05-08,30.737
2000-05-09,30.367
2000-05-10,31.143
2000-05-11,31.875
2000-05-12,31.51
2000-05-15,32.125
2000-05-16,31.976
2000-05-17,31.262
2000-05-18,31.286
2000-05-19,31.41
2000-05-22,31.999
2000-05-23,31.905
2000-05-24,31.875
2000-05-25,31.286
2000-05-26,31.655
2000-05-30,32.072
2000-05-31,31.999
2000-06-01,31.875
2000-06-02,30.413
2000-06-05,30.46
2000-06-06,31.629
2000-06-07,31.168
2000-06-08,30.76
2000-06-09,30.413
2000-06-12,31.016
2000-06-13,31.191
2000-06-14,31.756
2000-06-15,31.677
2000-06-16,32.408
2000-06-19,32.29
2000-06-20,31.976
2000-06-21,32.258
2000-06-22,31.779
2000-06-23,31.928
2000-06-26,32.022
2000-06-27,31.535
2000-06-28,31.559
2000-06-29,31.191
2000-06-30,30.169
2000-07-03,30.562
2000-07-05,29.565
2000-07-06,30.045
2000-07-07,30.169
2000-07-10,30.022
2000-07-11,30.948
2000-07-12,30.192
2000-07-13,29.974
2000-07-14,29.802
2000-07-17,30.264
2000-07-18,30.045
2000-07-19,30.241
2000-07-20,30.022
2000-07-21,29.629
2000-07-24,29.676
2000-07-25,28.945
2000-07-26,29.268
2000-07-27,30.921
2000-07-28,30.737
2000-07-31,30.804
2000-08-01,30.737
2000-08-02,31.85
2000-08-03,31.286
2000-08-04,31.387
2000-08-07,31.067
2000-08-08,31.04
2000-08-09,31.143
2000-08-10,31.286
2000-08-11,31.434
2000-08-14,31.905
2000-08-15,31.41
2000-08-16,31.976
2000-08-17,32.383
2000-08-18,32.022
2000-08-21,32.258
2000-08-22,32.125
2000-08-23,32.629
2000-08-24,32.046
2000-08-25,32.046
2000-08-28,31.999
2000-08-29,31.875
2000-08-30,31.434
2000-08-31,31.535
2000-09-01,31.875
2000-09-05,32.22
2000-09-06,32.072
2000-09-07,32.36
2000-09-08,32.258
2000-09-11,32.824
2000-09-12,33.123
2000-09-13,33.147
2000-09-14,32.95
2000-09-15,33.994
2000-09-18,34.638
2000-09-19,33.994
2000-09-20,33.411
2000-09-21,33.343
2000-09-22,33.411
2000-09-25,33.169
2000-09-26,33.468
2000-09-27,34.487
2000-09-28,34.442
2000-09-29,34.409
2000-10-02,35.313
2000-10-03,35.068
2000-10-04,34.487
2000-10-05,34.465
2000-10-06,34.559
2000-10-09,35.188
2000-10-10,36.049
2000-10-11,36.215
2000-10-12,36.356
2000-10-13,34.944
2000-10-16,33.922
2000-10-17,33.922
2000-10-18,33.435
2000-10-19,33.411
2000-10-20,34.164
2000-10-23,34.409
2000-10-24,33.513
2000-10-25,33.68
2000-10-26,33.899
2000-10-27,33.819
2000-10-30,34.559
2000-10-31,34.465
2000-11-01,35.557
2000-11-02,34.071
2000-11-03,33.798
2000-11-06,34.266
2000-11-07,34.384
2000-11-08,35.023
2000-11-09,34.871
2000-11-10,34.776
2000-11-13,34.897
2000-11-14,34.871
2000-11-15,35.068
2000-11-16,35.188
2000-11-17,35.045
2000-11-20,35.461
2000-11-21,36.143
2000-11-22,36.583
2000-11-24,36.656
2000-11-27,36.143
2000-11-28,36.12
2000-11-29,34.534
2000-11-30,34.164
2000-12-01,34.487
2000-12-04,35.188
2000-12-05,34.317
2000-12-06,33.491
2000-12-07,34.164
2000-12-08,34.364
2000-12-11,33.293
2000-12-12,33.6
2000-12-13,34.048
2000-12-14,33.191
2000-12-15,32.651
2000-12-18,33.537
2000-12-19,33.853
2000-12-20,33.073
2000-12-21,32.902
2000-12-22,33.704
2000-12-26,34.384
2000-12-27,34.071
2000-12-28,33.725
2000-12-29,33.752
2001-01-02,34.606
2001-01-03,33.098
2001-01-04,32.173
2001-01-05,32.313
2001-01-08,32.173
2001-01-09,31.827
2001-01-10,31.434
2001-01-11,31.732
2001-01-12,32.148
2001-01-16,31.756
2001-01-17,31.143
2001-01-18,30.703
2001-01-19,30.829
2001-01-22,31.143
2001-01-23,31.756
2001-01-24,31.677
2001-01-25,32.022
2001-01-26,31.434
2001-01-29,31.143
2001-01-30,31.827
2001-01-31,32.651
2001-02-01,32.408
2001-02-02,32.22
2001-02-05,32.926
2001-02-06,32.73
2001-02-07,32.926
2001-02-08,32.971
2001-02-09,33.513
2001-02-12,33.468
2001-02-13,33.098
2001-02-14,32.753
2001-02-15,32.197
2001-02-16,32.773
2001-02-20,32.707
2001-02-21,32.579
2001-02-22,32.848
2001-02-23,32.579
2001-02-26,32.707
2001-02-27,32.125
2001-02-28,31.629
2001-03-01,31.756
2001-03-02,32.454
2001-03-05,32.73
2001-03-06,32.629
2001-03-07,32.848
2001-03-08,33.513
2001-03-09,33.554
2001-03-12,32.681
2001-03-13,32.51
2001-03-14,32.236
2001-03-15,32.36
2001-03-16,31.875
2001-03-19,31.707
2001-03-20,31.475
2001-03-21,31.143
2001-03-22,30.32
2001-03-23,30.005
2001-03-26,30.541
2001-03-27,31.466
2001-03-28,30.694
2001-03-29,30.553
2001-03-30,31.605
2001-04-02,31.057
2001-04-03,30.397
2001-04-04,30.711
2001-04-05,31.584
2001-04-06,32.039
2001-04-09,32.204
2001-04-10,32.773
2001-04-11,31.976
2001-04-12,31.999
2001-04-16,32.997
2001-04-17,33.06
2001-04-18,33.224
2001-04-19,32.957
2001-04-20,33.241
2001-04-23,34.341
2001-04-24,34.142
2001-04-25,34.769
2001-04-26,34.675
2001-04-27,34.755
2001-04-30,34.573
2001-05-01,34.653
2001-05-02,33.752
2001-05-03,33.594
2001-05-04,34.164
2001-05-07,34.419
2001-05-08,34.63
2001-05-09,35.008
2001-05-10,34.375
2001-05-11,34.197
2001-05-14,34.755
2001-05-15,34.905
2001-05-16,34.927
2001-05-17,34.63
2001-05-18,35.196
2001-05-21,34.638
2001-05-22,34.661
2001-05-23,34.056
2001-05-24,34.317
2001-05-25,34.375
2001-05-29,34.259
2001-05-30,34.684
2001-05-31,34.638
2001-06-01,34.716
2001-06-04,35.445
2001-06-05,35.729
2001-06-06,34.88
2001-06-07,34.803
2001-06-08,34.88
2001-06-11,34.999
2001-06-12,35.161
2001-06-13,35.109
2001-06-14,34.675
2001-06-15,34.692
2001-06-18,34.534
2001-06-19,34.487
2001-06-20,34.239
2001-06-21,34.503
2001-06-22,34.7
2001-06-25,34.544
2001-06-26,34.559
2001-06-27,34.032
2001-06-28,33.877
2001-06-29,34.088
2001-07-02,34.222
2001-07-03,34.079
2001-07-05,33.945
2001-07-06,33.869
2001-07-09,33.835
2001-07-10,33.468
2001-07-11,33.154
2001-07-12,33.351
2001-07-13,33.545
2001-07-16,33.554
2001-07-17,33.286
2001-07-18,32.877
2001-07-19,33.614
2001-07-20,33.835
2001-07-23,33.169
2001-07-24,31.976
2001-07-25,32.877
2001-07-26,33.343
2001-07-27,33.351
2001-07-30,33.098
2001-07-31,32.587
2001-08-01,32.462
2001-08-02,32.563
2001-08-03,32.204
2001-08-06,31.882
2001-08-07,32.29
2001-08-08,32.197
2001-08-09,31.961
2001-08-10,32.266
2001-08-13,32.306
2001-08-14,32.118
2001-08-15,32.383
2001-08-16,32.228
2001-08-17,31.584
2001-08-20,31.802
2001-08-21,31.52
2001-08-22,31.772
2001-08-23,31.913
2001-08-24,32.541
2001-08-27,32.039
2001-08-28,31.614
2001-08-29,31.51
2001-08-30,31.332
2001-08-31,31.332
2001-09-04,31.802
2001-09-05,32.173
2001-09-06,31.919
2001-09-07,31.919
2001-09-10,32.187
2001-09-17,31.332
2001-09-18,30.81
2001-09-19,29.974
2001-09-20,28.89
2001-09-21,28.678
2001-09-24,27.987
2001-09-25,28.311
2001-09-26,28.107
2001-09-27,29.982
2001-09-28,30.753
2001-10-01,30.507
2001-10-02,31.205
2001-10-03,31.09
2001-10-04,31.669
2001-10-05,31.756
2001-10-08,31.954
2001-10-09,32.046
2001-10-10,32.997
2001-10-11,32.848
2001-10-12,33.006
2001-10-15,32.504
2001-10-16,32.579
2001-10-17,32.336
2001-10-18,31.527
2001-10-19,31.638
2001-10-22,32.093
2001-10-23,31.897
2001-10-24,31.103
2001-10-25,31.655
2001-10-26,32.046
2001-10-29,31.749
2001-10-30,30.797
2001-10-31,30.79
2001-11-01,31.599
2001-11-02,31.025
2001-11-05,30.745
2001-11-06,30.804
2001-11-07,30.498
2001-11-08,30.829
2001-11-09,31.41
2001-11-12,31.262
2001-11-13,31.605
2001-11-14,30.2
2001-11-15,28.733
2001-11-16,29.298
2001-11-19,28.882
2001-11-20,29.619
2001-11-21,29.565
2001-11-23,29.996
2001-11-26,29.48
2001-11-27,29.149
2001-11-28,28.953
2001-11-29,29.23
2001-11-30,29.188
2001-12-03,29.393
2001-12-04,29.894
2001-12-05,30.342
2001-12-06,29.134
2001-12-07,29.705
2001-12-10,29.307
2001-12-11,28.727
2001-12-12,29.204
2001-12-13,28.437
2001-12-14,28.764
2001-12-17,29.243
2001-12-18,29.307
2001-12-19,29.927
2001-12-20,29.886
2001-12-21,30.045
2001-12-24,30.437
2001-12-26,30.906
2001-12-27,31.049
2001-12-28,31.04
2001-12-31,30.673
2002-01-02,30.906
2002-01-03,30.948
2002-01-04,31.213
2002-01-07,30.939
2002-01-08,30.979
2002-01-09,30.625
2002-01-10,30.745
2002-01-11,30.045
2002-01-14,30.155
2002-01-15,30.673
2002-01-16,30.029
2002-01-17,30.155
2002-01-18,29.966
2002-01-22,29.667
2002-01-23,30.359
2002-01-24,30.281
2002-01-25,30.562
2002-01-28,30.405
2002-01-29,29.612
2002-01-30,30.192
2002-01-31,30.477
2002-02-01,30.437
2002-02-04,29.927
2002-02-05,29.912
2002-02-06,30.374
2002-02-07,29.886
2002-02-08,29.88
2002-02-11,30.045
2002-02-12,29.966
2002-02-13,30.155
2002-02-14,30.437
2002-02-15,30.359
2002-02-19,30.256
2002-02-20,30.429
2002-02-21,30.553
2002-02-22,31.779
2002-02-25,31.999
2002-02-26,31.779
2002-02-27,31.937
2002-02-28,32.228
2002-03-01,32.773
2002-03-04,33.286
2002-03-05,33.169
2002-03-06,33.717
2002-03-07,33.477
2002-03-08,33.491
2002-03-11,33.937
2002-03-12,34.341
2002-03-13,33.646
2002-03-14,33.742
2002-03-15,34.032
2002-03-18,34.134
2002-03-19,34.181
2002-03-20,33.97
2002-03-21,33.97
2002-03-22,33.922
2002-03-25,33.445
2002-03-26,34.134
2002-03-27,34.299
2002-03-28,34.207
2002-04-01,34.207
2002-04-02,34.638
2002-04-03,34.096
2002-04-04,33.671
2002-04-05,33.272
2002-04-08,33.742
2002-04-09,33.343
2002-04-10,33.696
2002-04-11,33.089
2002-04-12,32.228
2002-04-15,32.462
2002-04-16,32.997
2002-04-17,32.95
2002-04-18,33.139
2002-04-19,33.182
2002-04-22,32.659
2002-04-23,32.266
2002-04-24,31.45
2002-04-25,31.638
2002-04-26,31.213
2002-04-29,30.979
2002-04-30,31.348
2002-05-01,31.756
2002-05-02,31.844
2002-05-03,31.677
2002-05-06,30.634
2002-05-07,30.516
2002-05-08,31.221
